ID,in_the_wild
CVE-2005-1769,0
CVE-2005-1770,0
CVE-2005-1771,0
CVE-2005-1772,0
CVE-2005-1773,0
CVE-2005-1774,0
CVE-2005-1775,0
CVE-2005-1776,0
CVE-2005-1777,0
CVE-2005-1778,0
CVE-2005-1779,0
CVE-2005-1780,0
CVE-2005-1781,0
CVE-2005-1782,0
CVE-2005-1783,0
CVE-2005-1784,0
CVE-2005-1785,0
CVE-2005-1786,0
CVE-2005-1787,0
CVE-2005-1788,0
CVE-2005-1789,0
CVE-2005-1790,0
CVE-2005-1791,0
CVE-2005-1792,0
CVE-2005-1793,0
CVE-2005-1794,0
CVE-2005-1795,0
CVE-2005-1796,0
CVE-2005-1797,0
CVE-2005-1798,0
CVE-2005-1799,0
CVE-2005-1800,0
CVE-2005-1801,0
CVE-2005-1802,0
CVE-2005-1803,0
CVE-2005-1804,0
CVE-2005-1805,0
CVE-2005-1806,0
CVE-2005-1807,0
CVE-2005-1808,0
CVE-2005-1809,0
CVE-2005-1810,0
CVE-2005-1811,0
CVE-2005-1812,0
CVE-2005-1813,0
CVE-2005-1814,0
CVE-2005-1815,0
CVE-2005-1816,0
CVE-2005-1817,0
CVE-2005-1818,0
CVE-2005-1819,0
CVE-2005-1820,0
CVE-2005-1821,0
CVE-2005-1822,0
CVE-2005-1823,0
CVE-2005-1824,0
CVE-2005-1825,0
CVE-2005-1826,0
CVE-2005-1827,0
CVE-2005-1828,0
CVE-2005-1829,0
CVE-2005-1830,0
CVE-2005-1831,0
CVE-2005-1832,0
CVE-2005-1833,0
CVE-2005-1834,0
CVE-2005-1835,0
CVE-2005-1836,0
CVE-2005-1837,0
CVE-2005-1838,0
CVE-2005-1839,0
CVE-2005-1840,0
CVE-2005-1841,0
CVE-2005-1842,0
CVE-2005-1843,0
CVE-2005-1844,0
CVE-2005-1845,0
CVE-2005-1846,0
CVE-2005-1847,0
CVE-2005-1848,0
CVE-2005-1849,0
CVE-2005-1850,0
CVE-2005-1851,0
CVE-2005-1852,0
CVE-2005-1853,0
CVE-2005-1854,0
CVE-2005-1855,0
CVE-2005-1856,0
CVE-2005-1857,0
CVE-2005-1858,0
CVE-2005-1859,0
CVE-2005-1860,0
CVE-2005-1861,0
CVE-2005-1862,0
CVE-2005-1863,0
CVE-2005-1864,0
CVE-2005-1865,0
CVE-2005-1866,0
CVE-2005-1867,0
CVE-2005-1868,0
CVE-2005-1869,0
CVE-2005-1870,0
CVE-2005-1871,0
CVE-2005-1872,0
CVE-2005-1873,0
CVE-2005-1874,0
CVE-2005-1875,0
CVE-2005-1876,0
CVE-2005-1877,0
CVE-2005-1878,0
CVE-2005-1879,0
CVE-2005-1880,0
CVE-2005-1881,0
CVE-2005-1882,0
CVE-2005-1883,0
CVE-2005-1884,0
CVE-2005-1885,0
CVE-2005-1886,0
CVE-2005-1887,0
CVE-2005-1888,0
CVE-2005-1889,0
CVE-2005-1890,0
CVE-2005-1891,0
CVE-2005-1892,0
CVE-2005-1893,0
CVE-2005-1894,0
CVE-2005-1895,0
CVE-2005-1896,0
CVE-2005-1897,0
CVE-2005-1898,0
CVE-2005-1899,0
CVE-2005-1900,0
CVE-2005-1901,0
CVE-2005-1902,0
CVE-2005-1903,0
CVE-2005-1904,0
CVE-2005-1905,0
CVE-2005-1906,0
CVE-2005-1907,0
CVE-2005-1908,0
CVE-2005-1909,0
CVE-2005-1910,0
CVE-2005-1911,0
CVE-2005-1912,0
CVE-2005-1913,0
CVE-2005-1914,0
CVE-2005-1915,0
CVE-2005-1916,0
CVE-2005-1917,0
CVE-2005-1918,0
CVE-2005-1919,0
CVE-2005-1920,0
CVE-2005-1921,0
CVE-2005-1922,0
CVE-2005-1923,0
CVE-2005-1924,0
CVE-2005-1925,0
CVE-2005-1928,0
CVE-2005-1929,0
CVE-2005-1930,0
CVE-2005-1931,0
CVE-2005-1932,0
CVE-2005-1933,0
CVE-2005-1934,0
CVE-2005-1935,0
CVE-2005-1936,0
CVE-2005-1937,0
CVE-2005-1938,0
CVE-2005-1939,0
CVE-2005-1941,0
CVE-2005-1942,0
CVE-2005-1943,0
CVE-2005-1944,0
CVE-2005-1945,0
CVE-2005-1946,0
CVE-2005-1947,0
CVE-2005-1948,0
CVE-2005-1949,0
CVE-2005-1950,0
CVE-2005-1951,0
CVE-2005-1952,0
CVE-2005-1953,0
CVE-2005-1954,0
CVE-2005-1955,0
CVE-2005-1956,0
CVE-2005-1957,0
CVE-2005-1958,0
CVE-2005-1959,0
CVE-2005-1960,0
CVE-2005-1961,0
CVE-2005-1962,0
CVE-2005-1963,0
CVE-2005-1964,0
CVE-2005-1965,0
CVE-2005-1966,0
CVE-2005-1967,0
CVE-2005-1968,0
CVE-2005-1969,0
CVE-2005-1970,0
CVE-2005-1971,0
CVE-2005-1972,0
CVE-2005-1973,0
CVE-2005-1974,0
CVE-2005-1975,0
CVE-2005-1976,0
CVE-2005-1978,0
CVE-2005-1979,0
CVE-2005-1980,0
CVE-2005-1981,0
CVE-2005-1982,0
CVE-2005-1983,0
CVE-2005-1984,0
CVE-2005-1985,0
CVE-2005-1987,0
CVE-2005-1988,0
CVE-2005-1989,0
CVE-2005-1990,1
CVE-2005-1992,0
CVE-2005-1993,0
CVE-2005-1994,0
CVE-2005-1995,0
CVE-2005-1996,0
CVE-2005-1997,0
CVE-2005-1998,0
CVE-2005-1999,0
CVE-2005-2000,0
CVE-2005-2001,0
CVE-2005-2002,0
CVE-2005-2003,0
CVE-2005-2004,0
CVE-2005-2005,0
CVE-2005-2006,0
CVE-2005-2007,0
CVE-2005-2008,0
CVE-2005-2009,0
CVE-2005-2010,0
CVE-2005-2011,0
CVE-2005-2012,0
CVE-2005-2013,0
CVE-2005-2014,0
CVE-2005-2017,0
CVE-2005-2019,0
CVE-2005-2020,0
CVE-2005-2021,0
CVE-2005-2022,0
CVE-2005-2023,0
CVE-2005-2024,0
CVE-2005-2025,0
CVE-2005-2026,0
CVE-2005-2027,0
CVE-2005-2028,0
CVE-2005-2029,0
CVE-2005-2030,0
CVE-2005-2031,0
CVE-2005-2032,0
CVE-2005-2033,0
CVE-2005-2034,0
CVE-2005-2035,0
CVE-2005-2036,0
CVE-2005-2037,0
CVE-2005-2038,0
CVE-2005-2039,0
CVE-2005-2040,0
CVE-2005-2041,0
CVE-2005-2042,0
CVE-2005-2043,0
CVE-2005-2044,0
CVE-2005-2045,0
CVE-2005-2046,0
CVE-2005-2047,0
CVE-2005-2048,0
CVE-2005-2049,0
CVE-2005-2050,0
CVE-2005-2051,0
CVE-2005-2052,0
CVE-2005-2053,0
CVE-2005-2054,0
CVE-2005-2055,0
CVE-2005-2056,0
CVE-2005-2057,0
CVE-2005-2058,0
CVE-2005-2059,0
CVE-2005-2060,0
CVE-2005-2061,0
CVE-2005-2062,0
CVE-2005-2063,0
CVE-2005-2064,0
CVE-2005-2065,0
CVE-2005-2066,0
CVE-2005-2067,0
CVE-2005-2068,0
CVE-2005-2069,0
CVE-2005-2070,0
CVE-2005-2071,0
CVE-2005-2072,0
CVE-2005-2073,0
CVE-2005-2074,0
CVE-2005-2075,0
CVE-2005-2076,0
CVE-2005-2077,0
CVE-2005-2078,0
CVE-2005-2079,0
CVE-2005-2080,0
CVE-2005-2081,0
CVE-2005-2082,0
CVE-2005-2083,0
CVE-2005-2084,0
CVE-2005-2085,0
CVE-2005-2086,0
CVE-2005-2087,1
CVE-2005-2088,0
CVE-2005-2089,0
CVE-2005-2090,0
CVE-2005-2091,0
CVE-2005-2092,0
CVE-2005-2093,0
CVE-2005-2094,0
CVE-2005-2095,0
CVE-2005-2096,0
CVE-2005-2097,0
CVE-2005-2098,0
CVE-2005-2099,0
CVE-2005-2100,0
CVE-2005-2101,0
CVE-2005-2102,0
CVE-2005-2103,0
CVE-2005-2104,0
CVE-2005-2105,0
CVE-2005-2106,0
CVE-2005-2107,0
CVE-2005-2108,0
CVE-2005-2109,0
CVE-2005-2110,0
CVE-2005-2111,0
CVE-2005-2112,0
CVE-2005-2113,0
CVE-2005-2114,0
CVE-2005-2115,0
CVE-2005-2116,0
CVE-2005-2117,0
CVE-2005-2118,0
CVE-2005-2119,0
CVE-2005-2120,0
CVE-2005-2122,0
CVE-2005-2123,0
CVE-2005-2124,0
CVE-2005-2126,0
CVE-2005-2127,0
CVE-2005-2128,0
CVE-2005-2132,0
CVE-2005-2133,0
CVE-2005-2134,0
CVE-2005-2135,0
CVE-2005-2136,0
CVE-2005-2137,0
CVE-2005-2138,0
CVE-2005-2139,0
CVE-2005-2140,0
CVE-2005-2141,0
CVE-2005-2142,0
CVE-2005-2143,0
CVE-2005-2144,0
CVE-2005-2145,0
CVE-2005-2146,0
CVE-2005-2147,0
CVE-2005-2148,0
CVE-2005-2149,0
CVE-2005-2150,0
CVE-2005-2151,0
CVE-2005-2152,0
CVE-2005-2153,0
CVE-2005-2154,0
CVE-2005-2155,0
CVE-2005-2156,0
CVE-2005-2157,0
CVE-2005-2158,0
CVE-2005-2159,0
CVE-2005-2160,0
CVE-2005-2161,0
CVE-2005-2162,0
CVE-2005-2163,0
CVE-2005-2164,0
CVE-2005-2165,0
CVE-2005-2166,0
CVE-2005-2167,0
CVE-2005-2168,0
CVE-2005-2169,0
CVE-2005-2170,0
CVE-2005-2173,0
CVE-2005-2174,0
CVE-2005-2175,0
CVE-2005-2176,0
CVE-2005-2177,0
CVE-2005-2178,0
CVE-2005-2179,0
CVE-2005-2180,0
CVE-2005-2181,0
CVE-2005-2182,0
CVE-2005-2183,0
CVE-2005-2184,0
CVE-2005-2185,0
CVE-2005-2186,0
CVE-2005-2187,0
CVE-2005-2188,0
CVE-2005-2189,0
CVE-2005-2190,0
CVE-2005-2191,0
CVE-2005-2192,0
CVE-2005-2193,0
CVE-2005-2194,0
CVE-2005-2195,0
CVE-2005-2196,0
CVE-2005-2197,0
CVE-2005-2198,0
CVE-2005-2199,0
CVE-2005-2200,0
CVE-2005-2201,0
CVE-2005-2202,0
CVE-2005-2203,0
CVE-2005-2204,0
CVE-2005-2205,0
CVE-2005-2206,0
CVE-2005-2207,0
CVE-2005-2208,0
CVE-2005-2209,0
CVE-2005-2210,0
CVE-2005-2211,0
CVE-2005-2212,0
CVE-2005-2213,0
CVE-2005-2214,0
CVE-2005-2215,0
CVE-2005-2216,0
CVE-2005-2217,0
CVE-2005-2218,0
CVE-2005-2219,0
CVE-2005-2220,0
CVE-2005-2221,0
CVE-2005-2222,0
CVE-2005-2223,0
CVE-2005-2224,0
CVE-2005-2225,0
CVE-2005-2226,0
CVE-2005-2227,0
CVE-2005-2228,0
CVE-2005-2229,0
CVE-2005-2230,0
CVE-2005-2231,0
CVE-2005-2232,0
CVE-2005-2233,0
CVE-2005-2234,0
CVE-2005-2235,0
CVE-2005-2236,0
CVE-2005-2237,0
CVE-2005-2238,0
CVE-2005-2239,0
CVE-2005-2240,0
CVE-2005-2241,0
CVE-2005-2242,0
CVE-2005-2243,0
CVE-2005-2244,0
CVE-2005-2245,0
CVE-2005-2246,0
CVE-2005-2247,0
CVE-2005-2248,0
CVE-2005-2249,0
CVE-2005-2250,0
CVE-2005-2251,0
CVE-2005-2252,0
CVE-2005-2253,0
CVE-2005-2254,0
CVE-2005-2255,0
CVE-2005-2256,0
CVE-2005-2257,0
CVE-2005-2258,0
CVE-2005-2259,0
CVE-2005-2260,0
CVE-2005-2261,0
CVE-2005-2262,0
CVE-2005-2263,0
CVE-2005-2264,0
CVE-2005-2265,0
CVE-2005-2266,0
CVE-2005-2267,0
CVE-2005-2268,0
CVE-2005-2269,0
CVE-2005-2270,1
CVE-2005-2271,0
CVE-2005-2272,0
CVE-2005-2273,0
CVE-2005-2274,0
CVE-2005-2276,0
CVE-2005-2277,0
CVE-2005-2278,0
CVE-2005-2279,0
CVE-2005-2280,0
CVE-2005-2281,0
CVE-2005-2282,0
CVE-2005-2283,0
CVE-2005-2284,0
CVE-2005-2285,0
CVE-2005-2286,0
CVE-2005-2287,0
CVE-2005-2288,0
CVE-2005-2289,0
CVE-2005-2290,0
CVE-2005-2291,0
CVE-2005-2292,0
CVE-2005-2293,0
CVE-2005-2294,0
CVE-2005-2295,0
CVE-2005-2296,0
CVE-2005-2297,1
CVE-2005-2298,0
CVE-2005-2299,0
CVE-2005-2300,0
CVE-2005-2301,0
CVE-2005-2302,0
CVE-2005-2303,0
CVE-2005-2304,0
CVE-2005-2305,0
CVE-2005-2306,0
CVE-2005-2307,0
CVE-2005-2308,0
CVE-2005-2309,0
CVE-2005-2310,0
CVE-2005-2311,0
CVE-2005-2312,0
CVE-2005-2313,0
CVE-2005-2314,0
CVE-2005-2315,0
CVE-2005-2316,0
CVE-2005-2317,0
CVE-2005-2318,0
CVE-2005-2319,0
CVE-2005-2320,0
CVE-2005-2321,0
CVE-2005-2322,0
CVE-2005-2323,0
CVE-2005-2324,0
CVE-2005-2325,0
CVE-2005-2326,0
CVE-2005-2327,0
CVE-2005-2328,0
CVE-2005-2329,0
CVE-2005-2330,0
CVE-2005-2331,0
CVE-2005-2332,0
CVE-2005-2333,0
CVE-2005-2334,0
CVE-2005-2335,0
CVE-2005-2336,0
CVE-2005-2337,0
CVE-2005-2338,0
CVE-2005-2339,0
CVE-2005-2340,0
CVE-2005-2341,0
CVE-2005-2342,0
CVE-2005-2343,0
CVE-2005-2344,0
CVE-2005-2345,0
CVE-2005-2346,0
CVE-2005-2348,0
CVE-2005-2349,0
CVE-2005-2350,0
CVE-2005-2351,0
CVE-2005-2352,0
CVE-2005-2353,0
CVE-2005-2354,0
CVE-2005-2355,0
CVE-2005-2357,0
CVE-2005-2358,0
CVE-2005-2359,0
CVE-2005-2360,0
CVE-2005-2361,0
CVE-2005-2362,0
CVE-2005-2363,0
CVE-2005-2364,0
CVE-2005-2365,0
CVE-2005-2366,0
CVE-2005-2367,0
CVE-2005-2368,0
CVE-2005-2369,0
CVE-2005-2370,0
CVE-2005-2371,0
CVE-2005-2372,0
CVE-2005-2373,0
CVE-2005-2374,0
CVE-2005-2375,0
CVE-2005-2376,0
CVE-2005-2377,0
CVE-2005-2378,0
CVE-2005-2379,0
CVE-2005-2380,0
CVE-2005-2381,0
CVE-2005-2382,0
CVE-2005-2383,0
CVE-2005-2384,0
CVE-2005-2385,0
CVE-2005-2386,0
CVE-2005-2387,0
CVE-2005-2388,0
CVE-2005-2389,0
CVE-2005-2390,0
CVE-2005-2391,0
CVE-2005-2392,0
CVE-2005-2393,0
CVE-2005-2394,0
CVE-2005-2395,0
CVE-2005-2396,0
CVE-2005-2397,0
CVE-2005-2398,0
CVE-2005-2399,0
CVE-2005-2400,0
CVE-2005-2401,0
CVE-2005-2402,0
CVE-2005-2403,0
CVE-2005-2404,0
CVE-2005-2405,0
CVE-2005-2406,0
CVE-2005-2407,0
CVE-2005-2408,0
CVE-2005-2409,0
CVE-2005-2410,0
CVE-2005-2411,0
CVE-2005-2412,0
CVE-2005-2413,0
CVE-2005-2414,0
CVE-2005-2415,0
CVE-2005-2416,0
CVE-2005-2417,0
CVE-2005-2418,0
CVE-2005-2419,0
CVE-2005-2420,0
CVE-2005-2421,0
CVE-2005-2422,0
CVE-2005-2423,0
CVE-2005-2424,0
CVE-2005-2425,0
CVE-2005-2426,0
CVE-2005-2427,0
CVE-2005-2428,0
CVE-2005-2429,0
CVE-2005-2430,0
CVE-2005-2431,0
CVE-2005-2432,0
CVE-2005-2433,0
CVE-2005-2434,0
CVE-2005-2435,0
CVE-2005-2436,0
CVE-2005-2437,0
CVE-2005-2438,0
CVE-2005-2439,0
CVE-2005-2440,0
CVE-2005-2441,0
CVE-2005-2442,0
CVE-2005-2443,0
CVE-2005-2444,0
CVE-2005-2445,0
CVE-2005-2446,0
CVE-2005-2447,0
CVE-2005-2448,0
CVE-2005-2449,0
CVE-2005-2450,0
CVE-2005-2451,0
CVE-2005-2452,0
CVE-2005-2453,0
CVE-2005-2454,0
CVE-2005-2455,0
CVE-2005-2456,0
CVE-2005-2457,0
CVE-2005-2458,0
CVE-2005-2459,0
CVE-2005-2460,0
CVE-2005-2461,0
CVE-2005-2462,0
CVE-2005-2463,0
CVE-2005-2464,0
CVE-2005-2465,0
CVE-2005-2466,0
CVE-2005-2467,0
CVE-2005-2468,0
CVE-2005-2469,0
CVE-2005-2470,0
CVE-2005-2471,0
CVE-2005-2472,0
CVE-2005-2473,0
CVE-2005-2474,0
CVE-2005-2475,0
CVE-2005-2476,0
CVE-2005-2477,0
CVE-2005-2478,0
CVE-2005-2479,0
CVE-2005-2480,0
CVE-2005-2481,0
CVE-2005-2482,0
CVE-2005-2483,0
CVE-2005-2484,0
CVE-2005-2485,0
CVE-2005-2486,0
CVE-2005-2487,0
CVE-2005-2488,0
CVE-2005-2489,0
CVE-2005-2490,0
CVE-2005-2491,0
CVE-2005-2492,0
CVE-2005-2494,0
CVE-2005-2495,0
CVE-2005-2496,0
CVE-2005-2497,0
CVE-2005-2498,0
CVE-2005-2499,0
CVE-2005-2500,0
CVE-2005-2501,0
CVE-2005-2502,0
CVE-2005-2503,0
CVE-2005-2504,0
CVE-2005-2505,0
CVE-2005-2506,0
CVE-2005-2507,0
CVE-2005-2508,0
CVE-2005-2509,0
CVE-2005-2510,0
CVE-2005-2511,0
CVE-2005-2512,0
CVE-2005-2513,0
CVE-2005-2514,0
CVE-2005-2515,0
CVE-2005-2516,0
CVE-2005-2517,0
CVE-2005-2518,0
CVE-2005-2519,0
CVE-2005-2520,0
CVE-2005-2521,0
CVE-2005-2522,0
CVE-2005-2523,0
CVE-2005-2524,0
CVE-2005-2525,0
CVE-2005-2526,0
CVE-2005-2527,0
CVE-2005-2528,0
CVE-2005-2529,0
CVE-2005-2530,0
CVE-2005-2531,0
CVE-2005-2532,0
CVE-2005-2533,0
CVE-2005-2534,0
CVE-2005-2535,0
CVE-2005-2536,0
CVE-2005-2537,0
CVE-2005-2538,0
CVE-2005-2539,0
CVE-2005-2540,0
CVE-2005-2541,0
CVE-2005-2542,0
CVE-2005-2543,0
CVE-2005-2544,0
CVE-2005-2545,0
CVE-2005-2546,0
CVE-2005-2547,0
CVE-2005-2548,0
CVE-2005-2549,0
CVE-2005-2550,0
CVE-2005-2551,0
CVE-2005-2552,0
CVE-2005-2553,0
CVE-2005-2554,0
CVE-2005-2555,0
CVE-2005-2556,0
CVE-2005-2557,0
CVE-2005-2558,0
CVE-2005-2559,0
CVE-2005-2560,0
CVE-2005-2561,0
CVE-2005-2562,0
CVE-2005-2563,0
CVE-2005-2564,0
CVE-2005-2565,0
CVE-2005-2566,0
CVE-2005-2567,0
CVE-2005-2568,0
CVE-2005-2569,0
CVE-2005-2570,0
CVE-2005-2571,0
CVE-2005-2572,0
CVE-2005-2573,0
CVE-2005-2574,0
CVE-2005-2575,0
CVE-2005-2576,0
CVE-2005-2577,0
CVE-2005-2578,0
CVE-2005-2579,0
CVE-2005-2580,0
CVE-2005-2581,0
CVE-2005-2582,0
CVE-2005-2583,0
CVE-2005-2584,0
CVE-2005-2585,0
CVE-2005-2586,0
CVE-2005-2587,0
CVE-2005-2588,0
CVE-2005-2589,0
CVE-2005-2590,0
CVE-2005-2591,0
CVE-2005-2592,0
CVE-2005-2593,0
CVE-2005-2594,0
CVE-2005-2595,0
CVE-2005-2596,0
CVE-2005-2597,0
CVE-2005-2598,0
CVE-2005-2599,0
CVE-2005-2600,0
CVE-2005-2601,0
CVE-2005-2602,0
CVE-2005-2603,0
CVE-2005-2604,0
CVE-2005-2605,0
CVE-2005-2606,0
CVE-2005-2607,0
CVE-2005-2608,0
CVE-2005-2609,0
CVE-2005-2610,0
CVE-2005-2611,1
CVE-2005-2612,0
CVE-2005-2613,0
CVE-2005-2614,0
CVE-2005-2615,0
CVE-2005-2616,0
CVE-2005-2617,0
CVE-2005-2618,0
CVE-2005-2619,0
CVE-2005-2620,0
CVE-2005-2621,0
CVE-2005-2622,0
CVE-2005-2623,0
CVE-2005-2624,0
CVE-2005-2625,0
CVE-2005-2626,0
CVE-2005-2627,0
CVE-2005-2628,0
CVE-2005-2629,0
CVE-2005-2630,0
CVE-2005-2631,0
CVE-2005-2632,0
CVE-2005-2633,0
CVE-2005-2634,0
CVE-2005-2635,0
CVE-2005-2636,0
CVE-2005-2637,0
CVE-2005-2638,0
CVE-2005-2639,0
CVE-2005-2640,0
CVE-2005-2641,0
CVE-2005-2642,0
CVE-2005-2643,0
CVE-2005-2644,0
CVE-2005-2645,0
CVE-2005-2646,0
CVE-2005-2647,0
CVE-2005-2648,0
CVE-2005-2649,0
CVE-2005-2650,0
CVE-2005-2651,0
CVE-2005-2652,0
CVE-2005-2653,0
CVE-2005-2654,0
CVE-2005-2655,0
CVE-2005-2656,0
CVE-2005-2657,0
CVE-2005-2658,0
CVE-2005-2659,0
CVE-2005-2660,0
CVE-2005-2661,0
CVE-2005-2662,0
CVE-2005-2663,0
CVE-2005-2664,0
CVE-2005-2665,0
CVE-2005-2666,0
CVE-2005-2667,0
CVE-2005-2668,1
CVE-2005-2669,0
CVE-2005-2670,0
CVE-2005-2671,0
CVE-2005-2672,0
CVE-2005-2673,0
CVE-2005-2674,0
CVE-2005-2675,0
CVE-2005-2676,0
CVE-2005-2677,0
CVE-2005-2678,0
CVE-2005-2679,0
CVE-2005-2680,0
CVE-2005-2681,0
CVE-2005-2682,0
CVE-2005-2683,0
CVE-2005-2684,0
CVE-2005-2685,0
CVE-2005-2686,0
CVE-2005-2687,0
CVE-2005-2688,0
CVE-2005-2689,0
CVE-2005-2690,0
CVE-2005-2691,0
CVE-2005-2692,0
CVE-2005-2693,0
CVE-2005-2694,0
CVE-2005-2695,0
CVE-2005-2696,0
CVE-2005-2697,0
CVE-2005-2698,0
CVE-2005-2699,0
CVE-2005-2700,0
CVE-2005-2701,0
CVE-2005-2702,0
CVE-2005-2703,0
CVE-2005-2704,0
CVE-2005-2705,0
CVE-2005-2706,0
CVE-2005-2707,0
CVE-2005-2708,0
CVE-2005-2709,0
CVE-2005-2710,0
CVE-2005-2711,0
CVE-2005-2712,0
CVE-2005-2713,0
CVE-2005-2714,0
CVE-2005-2715,1
CVE-2005-2716,0
CVE-2005-2717,0
CVE-2005-2718,0
CVE-2005-2719,0
CVE-2005-2720,0
CVE-2005-2721,0
CVE-2005-2722,0
CVE-2005-2723,0
CVE-2005-2724,0
CVE-2005-2725,0
CVE-2005-2726,0
CVE-2005-2727,0
CVE-2005-2728,0
CVE-2005-2729,0
CVE-2005-2730,0
CVE-2005-2731,0
CVE-2005-2732,0
CVE-2005-2733,0
CVE-2005-2734,0
CVE-2005-2735,0
CVE-2005-2736,0
CVE-2005-2737,0
CVE-2005-2738,0
CVE-2005-2739,0
CVE-2005-2740,0
CVE-2005-2741,0
CVE-2005-2742,0
CVE-2005-2743,0
CVE-2005-2744,0
CVE-2005-2745,0
CVE-2005-2746,0
CVE-2005-2747,0
CVE-2005-2748,0
CVE-2005-2749,0
CVE-2005-2750,0
CVE-2005-2751,0
CVE-2005-2752,0
CVE-2005-2753,0
CVE-2005-2754,0
CVE-2005-2755,0
CVE-2005-2756,0
CVE-2005-2757,0
CVE-2005-2758,0
CVE-2005-2759,0
CVE-2005-2761,0
CVE-2005-2762,0
CVE-2005-2763,0
CVE-2005-2764,0
CVE-2005-2765,0
CVE-2005-2766,0
CVE-2005-2767,0
CVE-2005-2768,0
CVE-2005-2769,0
CVE-2005-2770,0
CVE-2005-2771,0
CVE-2005-2772,0
CVE-2005-2773,1
CVE-2005-2774,0
CVE-2005-2775,0
CVE-2005-2776,0
CVE-2005-2777,0
CVE-2005-2778,0
CVE-2005-2779,0
CVE-2005-2780,0
CVE-2005-2781,0
CVE-2005-2782,0
CVE-2005-2783,0
CVE-2005-2784,0
CVE-2005-2785,0
CVE-2005-2786,0
CVE-2005-2787,0
CVE-2005-2788,0
CVE-2005-2789,0
CVE-2005-2790,0
CVE-2005-2791,0
CVE-2005-2792,0
CVE-2005-2793,0
CVE-2005-2794,0
CVE-2005-2796,0
CVE-2005-2797,0
CVE-2005-2798,0
CVE-2005-2799,0
CVE-2005-2800,0
CVE-2005-2801,0
CVE-2005-2802,0
CVE-2005-2803,0
CVE-2005-2804,0
CVE-2005-2805,0
CVE-2005-2806,0
CVE-2005-2807,0
CVE-2005-2808,0
CVE-2005-2809,0
CVE-2005-2810,0
CVE-2005-2811,0
CVE-2005-2812,0
CVE-2005-2813,0
CVE-2005-2814,0
CVE-2005-2815,0
CVE-2005-2816,0
CVE-2005-2817,0
CVE-2005-2818,0
CVE-2005-2819,0
CVE-2005-2820,0
CVE-2005-2827,0
CVE-2005-2829,0
CVE-2005-2830,0
CVE-2005-2831,0
CVE-2005-2836,0
CVE-2005-2837,0
CVE-2005-2838,0
CVE-2005-2839,0
CVE-2005-2840,0
CVE-2005-2841,0
CVE-2005-2842,0
CVE-2005-2843,0
CVE-2005-2844,0
CVE-2005-2845,0
CVE-2005-2846,0
CVE-2005-2847,0
CVE-2005-2848,0
CVE-2005-2849,0
CVE-2005-2850,0
CVE-2005-2851,0
CVE-2005-2852,0
CVE-2005-2853,0
CVE-2005-2854,0
CVE-2005-2855,0
CVE-2005-2856,0
CVE-2005-2857,0
CVE-2005-2858,0
CVE-2005-2859,0
CVE-2005-2860,0
CVE-2005-2861,0
CVE-2005-2862,0
CVE-2005-2863,0
CVE-2005-2864,0
CVE-2005-2865,0
CVE-2005-2866,0
CVE-2005-2867,0
CVE-2005-2868,0
CVE-2005-2869,0
CVE-2005-2870,0
CVE-2005-2871,0
CVE-2005-2872,0
CVE-2005-2873,0
CVE-2005-2874,0
CVE-2005-2875,0
CVE-2005-2876,0
CVE-2005-2877,0
CVE-2005-2878,0
CVE-2005-2879,0
CVE-2005-2880,0
CVE-2005-2881,0
CVE-2005-2882,0
CVE-2005-2883,0
CVE-2005-2884,0
CVE-2005-2885,0
CVE-2005-2886,0
CVE-2005-2887,0
CVE-2005-2888,0
CVE-2005-2889,0
CVE-2005-2890,0
CVE-2005-2891,0
CVE-2005-2892,0
CVE-2005-2893,0
CVE-2005-2894,0
CVE-2005-2895,0
CVE-2005-2896,0
CVE-2005-2897,0
CVE-2005-2898,0
CVE-2005-2899,0
CVE-2005-2900,0
CVE-2005-2901,0
CVE-2005-2902,0
CVE-2005-2903,0
CVE-2005-2904,0
CVE-2005-2912,0
CVE-2005-2913,0
CVE-2005-2914,0
CVE-2005-2915,0
CVE-2005-2916,0
CVE-2005-2917,0
CVE-2005-2918,0
CVE-2005-2919,0
CVE-2005-2920,0
CVE-2005-2922,0
CVE-2005-2923,0
CVE-2005-2925,0
CVE-2005-2926,0
CVE-2005-2927,0
CVE-2005-2929,0
CVE-2005-2930,0
CVE-2005-2931,0
CVE-2005-2932,0
CVE-2005-2933,0
CVE-2005-2934,0
CVE-2005-2935,0
CVE-2005-2936,0
CVE-2005-2937,0
CVE-2005-2938,0
CVE-2005-2939,0
CVE-2005-2940,0
CVE-2005-2942,0
CVE-2005-2943,0
CVE-2005-2944,0
CVE-2005-2945,0
CVE-2005-2946,0
CVE-2005-2947,0
CVE-2005-2948,0
CVE-2005-2949,0
CVE-2005-2950,0
CVE-2005-2951,0
CVE-2005-2952,0
CVE-2005-2953,0
CVE-2005-2954,0
CVE-2005-2955,0
CVE-2005-2956,0
CVE-2005-2957,0
CVE-2005-2958,0
CVE-2005-2959,0
CVE-2005-2960,0
CVE-2005-2961,0
CVE-2005-2962,0
CVE-2005-2963,0
CVE-2005-2964,0
CVE-2005-2965,0
CVE-2005-2966,0
CVE-2005-2967,0
CVE-2005-2968,0
CVE-2005-2969,0
CVE-2005-2970,0
CVE-2005-2971,0
CVE-2005-2972,0
CVE-2005-2973,0
CVE-2005-2974,0
CVE-2005-2975,0
CVE-2005-2976,0
CVE-2005-2977,0
